,Country,EdLevel,YearsCodePro,Salary
31403,16,1,12.0,50256.0
31406,17,0,22.0,110000.0
31407,17,0,4.0,130000.0
31412,9,0,9.0,44796.0
31413,9,2,4.0,36596.0
31417,3,0,2.0,62467.0
31418,9,0,8.0,175104.0
31419,16,0,3.0,603072.0
31420,9,1,2.0,21684.0
31422,17,2,15.0,200000.0
31423,3,0,10.0,163977.0
31424,17,0,22.0,180000.0
31428,9,1,10.0,8040.0
31429,9,0,13.0,45300.0
31431,9,3,0.5,4212.0
31433,9,0,11.0,13584.0
31434,0,0,17.0,88464.0
31436,9,1,4.0,79983.0
31438,17,0,14.0,211000.0
31439,16,0,30.0,54025.0
31441,16,0,7.0,45230.0
31442,17,0,5.0,92700.0
31445,9,0,14.0,77085.0
31446,17,0,6.0,125000.0
31447,17,0,13.0,200000.0
31448,5,1,15.0,70380.0
31452,17,1,27.0,200000.0
31453,9,3,4.0,160000.0
31455,2,0,9.0,83093.0
31457,9,1,2.0,9636.0
31462,3,0,9.0,142113.0
31463,17,0,17.0,165000.0
31464,17,2,4.0,313000.0
31465,9,1,2.0,69480.0
31466,9,1,5.0,76387.0
31467,9,0,10.0,39648.0
31468,9,1,28.0,60000.0
31469,3,0,12.0,70276.0
31470,9,0,5.0,60000.0
31476,17,1,35.0,155000.0
31478,17,0,0.5,86000.0
31481,1,2,5.0,149301.0
31482,3,0,17.0,78084.0
31483,17,2,11.0,180000.0
31485,9,1,8.0,24108.0
31488,4,0,0.5,76788.0
31493,3,0,8.0,128839.0
31494,17,0,23.0,130000.0
31501,0,0,15.0,106157.0
31503,9,0,18.0,72468.0
31504,0,1,27.0,169851.0
31505,9,0,2.0,32167.0
31506,3,0,1.0,58563.0
31509,9,1,12.0,51960.0
31511,16,1,25.0,85435.0
31519,0,0,1.0,51663.0
31521,9,0,4.0,64333.0
31522,9,3,8.0,113472.0
31524,17,0,12.0,250000.0
31525,9,2,12.0,49824.0
31529,0,0,1.0,772824.0
31537,17,2,7.0,180000.0
31538,0,1,24.0,254772.0
31540,0,2,21.0,81387.0
31541,17,0,20.0,136000.0
31542,9,2,6.0,77200.0
31545,0,0,8.0,219390.0
31546,3,0,7.0,101509.0
31547,9,1,50.0,64333.0
31548,0,0,48.0,265400.0
31552,0,1,5.0,95541.0
31553,0,0,3.0,70771.0
31555,0,0,2.0,84925.0
31556,16,0,10.0,67217.0
31557,0,1,0.5,55732.0
31558,0,0,4.0,70771.0
31559,0,0,15.0,84925.0
31561,17,1,9.0,92500.0
31562,3,1,18.0,97605.0
31564,16,2,2.0,45230.0
31565,0,2,12.0,113234.0
31567,0,0,15.0,159250.0
31568,9,0,4.0,25728.0
31570,2,0,2.0,22440.0
31571,17,1,2.0,125000.0
31572,9,0,12.0,156330.0
31573,17,1,30.0,110000.0
31574,17,2,8.0,350000.0
31577,0,2,15.0,84925.0
31580,13,1,15.0,175524.0
31581,17,0,5.0,185000.0
31583,17,0,8.0,200000.0
31585,17,2,26.0,200000.0
31586,9,0,24.0,77200.0
31589,9,1,20.0,31200.0
31592,0,2,33.0,70771.0
31593,0,0,39.0,176950.0
31594,0,0,17.0,58740.0
31598,0,2,1.0,53078.0
31602,0,2,19.0,84925.0
31603,9,1,5.0,18756.0
31606,9,1,5.0,20484.0
31608,4,2,6.0,79983.0
31609,0,0,7.0,106157.0
31610,0,0,18.0,82736.0
31612,17,1,25.0,125000.0
31623,17,1,20.0,95000.0
31627,17,0,7.0,145000.0
31630,0,1,12.0,56904.0
31631,9,1,3.0,5136.0
31632,2,2,11.0,24924.0
31634,9,0,15.0,102933.0
31635,17,0,4.0,156000.0
31637,17,2,4.0,90000.0
31639,9,1,1.0,28850.0
31640,9,0,4.0,27012.0
31643,9,1,2.0,23748.0
31647,0,2,13.0,92002.0
31654,0,0,33.0,184005.0
31655,0,1,8.0,116772.0
31657,9,0,1.0,31300.0
31658,0,1,6.0,86341.0
31659,17,0,2.0,115000.0
31661,9,0,2.0,16224.0
31662,9,0,9.0,68.0
31663,9,0,13.0,104741.0
31666,3,1,0.5,41385.0
31667,3,1,8.0,110879.0
31669,0,0,10.0,99080.0
31670,9,0,14.0,33240.0
31672,9,0,21.0,70577.0
31674,17,0,11.0,220000.0
31675,9,0,4.0,46421.0
31677,17,3,1.0,300000.0
31679,17,3,8.0,127000.0
31680,9,1,14.0,94103.0
31682,0,0,11.0,99080.0
31685,0,0,23.0,94833.0
31686,17,0,17.0,160000.0
31687,3,0,5.0,80427.0
31690,17,0,22.0,120000.0
31691,9,0,20.0,105866.0
31692,9,2,12.0,101318.0
31693,0,0,13.0,84925.0
31700,0,2,40.0,21250.0
31701,0,1,10.0,63694.0
31702,2,0,2.0,12468.0
31703,17,2,0.5,115000.0
31705,9,1,4.0,47052.0
31706,9,2,3.0,37584.0
31708,9,0,0.5,55408.0
31709,3,0,25.0,117126.0
31710,0,2,19.0,155696.0
31713,17,1,2.0,87000.0
31716,17,0,20.0,175000.0
31718,9,1,24.0,102933.0
31721,0,2,14.0,127388.0
31723,17,0,30.0,170000.0
31725,2,0,15.0,69804.0
31730,2,0,9.0,48000.0
31736,9,0,1.0,12000.0
31737,9,0,3.0,6984.0
31742,0,0,5.0,106157.0
31743,9,0,6.0,77200.0
31745,0,2,13.0,77848.0
31746,2,0,6.0,84000.0
31756,0,0,3.0,53078.0
31757,9,1,2.0,11904.0
31760,9,0,5.0,6888.0
31761,9,0,4.0,13668.0
31762,9,1,27.0,200000.0
31764,0,2,10.0,198159.0
31767,16,0,41.0,60307.0
31769,9,0,1.0,22968.0
31778,9,0,10.0,82920.0
31779,9,0,9.0,72568.0
31784,9,0,3.0,9264.0
31786,0,1,14.0,141542.0
31791,0,0,3.0,46001.0
31792,9,0,8.0,36411.0
31793,17,3,10.0,84000.0
31794,9,0,4.0,20484.0
31798,9,0,6.0,40000.0
31801,17,0,23.0,140000.0
31808,9,0,5.0,23124.0
31810,6,0,5.0,224412.0
31812,9,2,5.0,76581.0
31813,9,0,5.0,80784.0
31816,0,0,5.0,77141.0
31817,0,0,14.0,116772.0
31819,9,0,6.0,91764.0
31822,9,0,5.0,36036.0
31824,17,0,29.0,220000.0
31827,17,3,25.0,210000.0
31831,9,0,5.0,26184.0
31832,9,0,5.0,44000.0
31834,9,0,2.0,39768.0
31837,9,0,1.0,18024.0
31838,6,0,16.0,67066.0
31839,17,0,17.0,115000.0
31841,9,0,2.0,9336.0
31843,0,0,22.0,42463.0
31848,3,0,2.0,66372.0
31849,0,1,30.0,120311.0
31850,9,0,5.0,37994.0
31852,5,1,14.0,85315.0
31853,9,0,2.0,24200.0
31858,17,1,15.0,150000.0
31859,9,1,10.0,115800.0
31861,9,0,10.0,22968.0
31864,9,0,6.0,57084.0
31866,17,0,3.0,100700.0
31872,9,0,5.0,110000.0
31873,9,2,3.0,4104.0
31874,9,1,8.0,36.0
31878,0,1,24.0,134465.0
31879,0,0,17.0,74310.0
31885,9,2,33.0,220008.0
31891,9,0,1.0,6384.0
31893,9,0,12.0,87284.0
31898,9,0,8.0,34908.0
31904,9,0,3.0,6144.0
31907,9,0,2.0,28500.0
31909,9,1,1.0,14052.0
31912,17,2,12.0,300000.0
31913,9,0,2.0,24.0
31915,9,1,2.0,5736.0
31922,0,0,17.0,81387.0
31924,9,1,5.0,19200.0
31925,6,0,3.0,170244.0
31926,17,0,3.0,85000.0
31929,9,2,2.0,243372.0
31930,3,2,5.0,203019.0
31932,9,1,6.0,400.0
31936,6,0,2.0,4644.0
31937,0,0,5.0,67233.0
31942,6,2,6.0,22284.0
31948,17,2,7.0,185000.0
31950,0,0,5.0,70771.0
31955,9,1,2.0,5736.0
31960,0,0,6.0,67233.0
31962,17,2,4.0,210000.0
31968,9,0,8.0,72252.0
31970,9,0,0.5,10206.0
31972,9,0,3.0,8040.0
31974,17,0,8.0,200000.0
31975,9,0,14.0,101832.0
31977,9,0,2.0,37313.0
31983,9,2,9.0,351276.0
31984,17,0,25.0,193000.0
31985,6,0,2.0,13671.0
31989,9,1,2.0,4700.0
31994,9,0,1.0,43079.0
31995,6,2,3.0,10963.0
32002,9,0,25.0,102933.0
32009,9,3,1.0,34908.0
32011,17,0,7.0,180000.0
32013,9,3,1.0,37857.0
32014,2,0,3.0,25680.0
32016,17,0,15.0,160000.0
32019,9,0,0.5,3684.0
32020,2,0,2.0,14460.0
32025,11,0,4.0,40524.0
32027,17,0,23.0,138000.0
32028,9,0,19.0,27753.0
32033,9,0,3.0,14400.0
32034,0,0,2.0,63694.0
32036,9,0,15.0,27564.0
32037,0,0,1.0,56617.0
32045,9,0,1.0,7248.0
32048,6,0,0.5,3864.0
32056,17,0,10.0,200000.0
32057,9,0,2.0,16800.0
32058,0,0,18.0,102618.0
32063,1,0,5.0,63984.0
32064,9,0,0.5,42348.0
32065,9,1,0.5,36411.0
32066,9,0,4.0,40561.0
32067,6,0,1.0,12897.0
32072,9,0,2.0,36708.0
32075,9,0,1.0,11352.0
32078,9,1,25.0,49308.0
32079,9,2,20.0,52556.0
32080,9,0,4.0,9028.0
32082,9,2,7.0,15000.0
32083,6,0,1.0,3252.0
32084,9,0,15.0,142478.0
32086,0,2,20.0,141542.0
32088,6,2,5.0,9360.0
32094,9,0,7.0,102901.0
32096,3,0,8.0,89797.0
32099,9,1,3.0,31662.0
32101,9,2,0.5,2076.0
32109,9,0,2.0,6816.0
32116,9,0,2.0,14052.0
32119,9,2,6.0,9996.0
32121,9,0,5.0,14400.0
32124,0,0,7.0,62250.0
32125,9,1,1.0,14412.0
32126,9,0,2.0,39577.0
32128,9,1,0.5,600.0
32129,0,0,5.0,92002.0
32130,9,0,2.0,1452.0
32134,6,0,3.0,15477.0
32139,6,0,10.0,28374.0
32141,9,0,4.0,3816.0
32145,6,2,1.0,10318.0
32146,10,2,4.0,49956.0
32147,6,0,0.5,3095.0
32149,3,2,26.0,156168.0
32150,9,0,3.0,49404.0
32156,9,0,0.5,21624.0
32157,9,0,9.0,202.0
32163,6,0,0.5,61908.0
32166,6,0,1.0,16870.0
32168,9,0,2.0,2424.0
32171,9,0,6.0,16440.0
32180,6,3,1.0,6449.0
32183,6,2,0.5,6449.0
32187,17,3,30.0,176800.0
32201,6,0,1.0,7740.0
32208,6,0,3.0,21280.0
32211,6,0,5.0,38692.0
32212,9,0,1.0,27528.0
32213,6,0,2.0,85116.0
32214,6,0,4.0,27729.0
32218,6,0,3.0,12397.0
32219,6,0,3.0,34822.0
32220,6,0,1.0,23215.0
32224,6,2,2.0,8383.0
32233,9,0,1.0,6672.0
32235,9,2,4.0,12506.0
32239,17,0,10.0,220000.0
32244,6,0,2.0,19991.0
32245,6,0,1.0,5159.0
32249,13,1,3.0,106644.0
32251,6,0,0.5,32243.0
32252,6,0,4.0,11637.0
32256,6,1,0.5,4332.0
32257,6,0,1.0,17952.0
32258,6,3,2.0,3864.0
32265,6,0,10.0,16248.0
32269,9,0,13.0,85315.0
32271,6,0,2.0,9028.0
32276,9,2,5.0,16404.0
32280,6,1,2.0,31.0
32282,6,0,1.0,5804.0
32283,6,0,3.0,3096.0
32284,9,1,3.0,33035.0
32285,0,0,4.0,70771.0
32288,6,0,0.5,49524.0
32292,9,0,2.0,30948.0
32295,6,0,0.5,6449.0
32297,8,2,4.0,87024.0
32301,6,0,2.0,114528.0
32308,9,0,2.0,140508.0
32311,6,0,0.5,19346.0
32312,9,0,3.0,2868.0
32317,6,0,2.0,13620.0
32319,9,2,35.0,102933.0
32323,6,2,2.0,322.0
32325,9,0,6.0,34270.0
32331,6,0,4.0,83568.0
32332,9,0,8.0,3.0
32336,9,1,4.0,2004.0
32341,6,2,5.0,14858.0
32347,9,0,7.0,436422.0
32349,9,0,3.0,3799.0
32354,9,0,8.0,7740.0
32355,9,0,1.0,4987.0
32357,3,1,0.5,39042.0
32364,17,0,10.0,115000.0
32368,9,1,3.0,6024.0
32370,6,0,1.0,9286.0
32371,9,1,2.0,15540.0
32376,9,0,2.0,1800.0
32379,6,0,1.0,4020.0
32384,6,0,1.0,11607.0
32386,17,1,7.0,122000.0
32391,9,1,2.0,8350.0
32393,6,0,5.0,77383.0
32395,6,0,3.0,9673.0
32399,6,2,2.0,3096.0
32402,6,0,5.0,402396.0
32403,6,1,15.0,12384.0
32405,6,0,2.0,22570.0
32411,6,0,3.0,6449.0
32412,9,0,2.0,4836.0
32416,6,2,20.0,32808.0
32418,6,0,5.0,23220.0
32422,9,1,8.0,85315.0
32424,14,1,3.0,74462.0
32426,6,0,6.0,24505.0
32430,6,0,1.0,294060.0
32435,9,0,1.0,6492.0
32436,9,0,4.0,6888.0
32437,9,3,8.0,8685.0
32438,6,0,2.0,16195.0
32440,6,0,3.0,38692.0
32444,6,2,8.0,2579.0
32445,6,0,4.0,10963.0
32449,6,0,2.0,5159.0
32450,9,2,5.0,5.0
32453,6,0,15.0,41271.0
32454,6,0,0.5,4514.0
32460,9,2,12.0,43131.0
32461,6,0,12.0,30953.0
32467,6,0,2.0,4956.0
32470,9,0,3.0,5988.0
32474,9,2,8.0,85104.0
32477,9,1,6.0,3336.0
32479,9,0,8.0,11004.0
32483,9,0,2.0,5400.0
32485,9,1,2.0,2328.0
32486,5,2,5.0,85315.0
32489,9,0,7.0,29856.0
32491,6,0,1.0,3096.0
32494,9,1,0.5,972.0
32505,9,3,15.0,27048.0
32510,6,0,3.0,7740.0
32514,9,1,3.0,18000.0
32516,9,0,15.0,74362.0
32517,6,0,9.0,25794.0
32518,9,0,3.0,4776.0
32524,6,0,2.0,5568.0
32532,6,0,1.0,5481.0
32533,9,0,1.0,2100.0
32535,6,0,0.5,1860.0
32542,6,0,4.0,64486.0
32546,9,0,14.0,21036.0
32549,9,2,4.0,50972.0
32554,6,0,4.0,15477.0
32555,6,0,3.0,23220.0
32556,9,0,6.0,36828.0
32558,17,0,13.0,160000.0
32561,6,0,2.0,185724.0
32565,9,0,11.0,78487.0
32566,6,2,6.0,30953.0
32572,6,0,3.0,1164.0
32575,6,0,3.0,6960.0
32577,6,0,1.0,1860.0
32578,15,2,3.0,16536.0
32580,9,0,3.0,1668.0
32581,9,0,1.0,28496.0
32583,6,0,1.0,3263.0
32588,4,2,0.5,79983.0
32589,6,0,4.0,15477.0
32592,9,0,1.0,3855.0
32598,0,0,11.0,92002.0
32606,6,0,7.0,39981.0
32609,5,0,6.0,80000.0
32612,9,0,2.0,24.0
32613,5,1,2.0,44796.0
32614,16,0,7.0,79153.0
32615,9,1,4.0,42552.0
32616,9,0,4.0,24852.0
32619,9,2,1.0,900.0
32621,6,0,1.0,19346.0
32622,6,0,12.0,64486.0
32623,9,2,10.0,28332.0
32635,11,0,0.5,23412.0
32639,6,2,16.0,773832.0
32643,6,0,5.0,15168.0
32647,6,2,4.0,9288.0
32649,9,1,1.0,3288.0
32654,6,2,4.0,278580.0
32655,6,0,1.0,69648.0
32656,6,0,11.0,30953.0
32657,6,0,1.0,19346.0
32661,4,2,10.0,41591.0
32662,5,1,16.0,102372.0
32663,9,0,4.0,5988.0
32668,9,0,4.0,5988.0
32679,9,0,3.0,10356.0
32680,9,0,17.0,226932.0
32682,6,0,7.0,83832.0
32684,6,0,8.0,28374.0
32685,9,2,16.0,117629.0
32688,9,0,15.0,66516.0
32689,7,2,1.0,35192.0
32691,9,0,5.0,65772.0
32694,9,0,15.0,82340.0
32699,9,2,20.0,76788.0
32702,5,0,16.0,87448.0
32703,9,0,2.0,4668.0
32707,6,0,3.0,4644.0
32710,5,1,4.0,639864.0
32715,9,0,2.0,8868.0
32717,9,0,9.0,18000.0
32723,9,0,2.0,4308.0
32727,6,2,14.0,32243.0
32732,17,0,15.0,200000.0
32735,9,0,2.0,3288.0
32739,0,0,12.0,99080.0
32743,5,2,22.0,83184.0
32745,9,0,2.0,4068.0
32746,9,2,4.0,28728.0
32748,9,0,16.0,57588.0
32749,15,2,1.0,7512.0
32750,9,0,8.0,19572.0
32752,9,2,13.0,63986.0
32755,6,2,9.0,15477.0
32756,11,3,2.0,40696.0
32758,11,1,5.0,92472.0
32761,13,2,7.0,58512.0
32762,9,0,7.0,76992.0
32763,6,2,5.0,33533.0
32764,4,2,9.0,67186.0
32767,6,0,2.0,18056.0
32768,5,2,15.0,47988.0
32770,5,2,4.0,60787.0
32771,6,0,1.0,12384.0
32777,9,0,10.0,19104.0
32782,6,0,5.0,46430.0
32784,7,0,15.0,44148.0
32787,11,1,6.0,59745.0
32788,0,1,10.0,91392.0
32789,8,0,2.0,42657.0
32790,14,3,11.0,155129.0
32792,5,1,0.5,40525.0
32796,9,0,9.0,51192.0
32797,6,2,6.0,45140.0
32800,5,0,7.0,63986.0
32804,10,1,2.0,41628.0
32806,13,2,2.0,51192.0
32808,9,2,6.0,64008.0
32811,12,2,14.0,42657.0
32815,9,0,8.0,31620.0
32816,15,0,5.0,30060.0
32817,6,0,0.5,2172.0
32818,9,0,11.0,72072.0
32819,7,1,27.0,40525.0
32820,9,0,1.0,59366.0
32823,9,0,2.0,4092.0
32825,5,0,6.0,45857.0
32826,6,0,2.0,10318.0
32829,11,2,9.0,139644.0
32832,9,0,9.0,243099.0
32833,4,2,12.0,42657.0
32837,5,1,5.0,63984.0
32838,9,2,5.0,767832.0
32840,4,3,10.0,127972.0
32841,9,0,2.0,4092.0
32844,9,0,3.0,1944.0
32847,6,0,3.0,9028.0
32849,9,0,5.0,22836.0
32850,6,2,27.0,38692.0
32851,4,2,17.0,63986.0
32852,5,0,4.0,42228.0
32854,17,0,1.0,100000.0
32863,5,0,2.0,55455.0
32864,10,0,13.0,47172.0
32865,10,2,15.0,69372.0
32870,6,2,18.0,77383.0
32878,6,0,7.0,120000.0
32881,5,2,4.0,53748.0
32883,6,0,4.0,13542.0
32887,16,2,20.0,150767.0
32894,6,0,2.0,108336.0
32895,6,2,6.0,23215.0
32898,5,2,5.0,82116.0
32901,6,0,18.0,40000.0
32905,6,0,2.0,7740.0
32906,10,0,3.0,16656.0
32909,9,0,3.0,4200.0
32910,9,2,4.0,37200.0
32911,9,2,10.0,16440.0
32915,7,1,8.0,26661.0
32916,5,2,17.0,895812.0
32921,9,0,1.0,29856.0
32924,9,2,8.0,13644.0
32930,5,0,12.0,25594.0
32932,6,0,0.5,3869.0
32934,11,2,10.0,32450.0
32936,9,1,17.0,127968.0
32937,9,0,3.0,13668.0
32942,6,1,4.0,8352.0
32943,0,0,25.0,84925.0
32944,9,0,4.0,7788.0
32946,6,0,8.0,9028.0
32947,4,1,5.0,33273.0
32948,9,0,13.0,85104.0
32952,5,0,5.0,58608.0
32956,6,0,9.0,9286.0
32957,9,2,7.0,47664.0
32958,9,1,0.5,50220.0
32959,9,0,2.0,10944.0
32960,9,0,2.0,31992.0
32961,17,0,5.0,60000.0
32962,9,1,4.0,9996.0
32966,5,1,5.0,52728.0
32969,6,0,4.0,8164.0
32970,4,0,4.0,28152.0
32971,9,0,3.0,24528.0
32972,15,2,3.0,30060.0
32974,10,1,0.5,13872.0
32976,15,0,2.0,9396.0
32979,9,1,4.0,15000.0
32980,6,0,4.0,154764.0
32982,9,0,3.0,15360.0
32983,9,2,21.0,38388.0
32985,9,2,4.0,40608.0
32988,0,1,8.0,55201.0
32989,10,0,9.0,55500.0
32990,4,2,35.0,90647.0
32993,9,1,14.0,76788.0
32995,6,2,7.0,18572.0
32996,9,0,2.0,2052.0
32999,11,2,5.0,34908.0
33001,14,1,17.0,113761.0
33003,4,2,7.0,61853.0
33004,12,1,8.0,63986.0
33008,15,2,10.0,30060.0
33009,9,1,5.0,32712.0
33011,9,0,4.0,5676.0
33014,7,0,14.0,47990.0
33017,9,1,10.0,2436.0
33019,5,2,9.0,77850.0
33023,9,3,13.0,53322.0
33026,15,0,1.0,19548.0
33029,9,1,31.0,75000.0
33032,11,0,21.0,25980.0
33035,8,0,4.0,46068.0
33036,0,0,12.0,84925.0
33037,9,2,11.0,138000.0
33039,9,1,3.0,136308.0
33041,9,0,2.0,10776.0
33042,9,2,3.0,25596.0
33044,9,0,1.0,9060.0
33045,9,1,10.0,37325.0
33047,10,1,4.0,19428.0
33049,9,0,2.0,60000.0
33050,9,0,5.0,53748.0
33051,9,0,1.0,28476.0
33054,5,0,7.0,79983.0
33057,15,0,3.0,5640.0
33059,6,0,4.0,5159.0
33060,9,0,13.0,143484.0
33061,15,2,3.0,18000.0
33063,6,0,0.5,2628.0
33065,9,2,3.0,1224.0
33066,9,0,12.0,165012.0
33068,9,1,1.0,12000.0
33073,12,1,0.5,25594.0
33074,15,0,1.0,12780.0
33076,9,0,8.0,1296.0
33077,11,0,3.0,56112.0
33078,9,0,3.0,7212.0
33079,15,2,7.0,63984.0
33081,0,0,30.0,28308.0
33084,9,2,13.0,62448.0
33086,9,0,9.0,93180.0
33087,9,1,4.0,111204.0
33088,9,0,1.0,5328.0
33089,9,0,29.0,172188.0
33091,9,0,7.0,29460.0
33094,9,2,7.0,8076.0
33096,9,0,13.0,179352.0
33098,9,0,3.0,41412.0
33104,9,0,4.0,24775.0
33105,14,2,10.0,103419.0
33108,16,2,12.0,87948.0
33111,6,0,1.0,3204.0
33112,9,1,25.0,71664.0
33113,15,0,3.0,48624.0
33114,9,0,7.0,36000.0
33115,10,2,4.0,18036.0
33116,9,0,4.0,33288.0
33117,9,2,14.0,18668.0
33121,9,0,5.0,22968.0
33122,6,0,2.0,3096.0
33123,15,0,2.0,19200.0
33125,4,2,4.0,30927.0
33126,9,1,1.0,21120.0
33127,9,2,0.5,17868.0
33128,9,0,8.0,92699.0
33129,8,1,6.0,33276.0
33131,9,0,4.0,9000.0
33132,9,0,4.0,76788.0
33136,11,2,11.0,52572.0
33137,6,0,1.0,9028.0
33140,9,0,10.0,31404.0
33146,9,0,3.0,7176.0
33148,9,1,3.0,42900.0
33153,5,0,8.0,42228.0
33154,9,2,20.0,98520.0
33155,12,1,5.0,345528.0
33161,9,1,0.5,6552.0
33168,9,2,3.0,56304.0
33169,9,0,6.0,49176.0
33171,9,0,0.5,30708.0
33172,6,0,3.0,10963.0
33174,9,1,7.0,117308.0
33175,9,0,0.5,38392.0
33176,12,2,14.0,124773.0
33178,9,0,10.0,63986.0
33179,9,2,6.0,63984.0
33182,9,1,2.0,14153.0
33183,6,0,5.0,14832.0
33185,9,0,5.0,550284.0
33188,1,2,7.0,56521.0
33190,8,2,5.0,76788.0
33192,12,1,9.0,716640.0
33196,5,0,1.0,42657.0
33198,9,1,0.5,5736.0
33201,9,2,4.0,21624.0
33202,9,1,15.0,48624.0
33203,9,2,22.0,32712.0
33204,7,0,25.0,524688.0
33207,9,0,0.5,2988.0
33208,9,0,10.0,61167.0
33210,0,0,10.0,125973.0
33212,4,0,4.0,27194.0
33214,9,2,11.0,25596.0
33219,9,0,3.0,10296.0
33221,9,0,8.0,51192.0
33224,9,1,4.0,44796.0
33227,9,0,4.0,23040.0
33228,13,2,3.0,58512.0
33230,9,0,9.0,2193.0
33232,9,2,2.0,10152.0
33233,9,2,12.0,117308.0
33234,9,0,13.0,66119.0
33235,9,0,4.0,36168.0
33236,6,0,2.0,34178.0
33238,9,0,0.5,2772.0
33243,9,0,1.0,18929.0
33244,9,0,8.0,125550.0
33246,11,0,0.5,18708.0
33247,15,0,5.0,22548.0
33251,6,0,3.0,371436.0
33256,8,2,5.0,53748.0
33257,9,0,3.0,5736.0
33260,9,0,8.0,53322.0
33262,4,2,4.0,63986.0
33264,0,0,8.0,72187.0
33265,9,2,5.0,55032.0
33267,9,2,48.0,19836.0
33269,9,0,18.0,35988.0
33270,15,0,3.0,57600.0
33271,16,0,11.0,15072.0
33273,9,2,1.0,468.0
33280,16,0,4.0,54025.0
33281,6,0,1.0,61908.0
33282,9,0,5.0,37968.0
33283,5,0,5.0,76783.0
33284,4,2,4.0,44257.0
33285,6,2,5.0,7740.0
33287,6,0,7.0,32243.0
33288,9,0,6.0,44256.0
33290,1,1,15.0,57588.0
33291,9,0,5.0,56940.0
33292,9,1,5.0,70545.0
33294,6,0,3.0,36112.0
33295,0,2,22.0,70771.0
33297,5,1,5.0,49056.0
33298,11,2,22.0,54036.0
33299,9,0,15.0,168600.0
33300,6,0,4.0,6960.0
33305,9,1,2.0,13864.0
33306,11,2,3.0,39480.0
33307,12,2,8.0,36576.0
33309,6,0,7.0,41271.0
33310,9,0,5.0,23424.0
33314,5,0,18.0,85315.0
33315,6,0,2.0,20636.0
33317,9,1,8.0,191959.0
33320,9,0,5.0,28152.0
33321,15,0,10.0,11280.0
33322,6,0,4.0,7093.0
33323,0,0,2.0,670908.0
33326,10,1,2.0,50875.0
33330,9,0,3.0,5988.0
33331,5,0,2.0,51192.0
33333,15,0,8.0,37584.0
33334,13,1,35.0,78473.0
33340,9,2,3.0,11952.0
33342,17,0,6.0,120000.0
33343,9,0,3.0,6228.0
33344,9,1,4.0,48630.0
33345,6,2,8.0,84477.0
33350,1,0,8.0,47990.0
33351,9,1,8.0,42528.0
33352,11,2,7.0,51948.0
33354,16,0,3.0,50256.0
33355,9,0,1.0,1500.0
33356,9,1,6.0,89472.0
33357,9,0,1.0,12000.0
33358,11,1,6.0,40524.0
33361,6,0,1.0,3096.0
33363,9,0,4.0,38388.0
33364,13,1,17.0,52416.0
33366,16,0,3.0,34551.0
33368,9,1,2.0,5100.0
33369,12,1,27.0,45857.0
33372,10,1,4.0,69372.0
33378,9,3,0.5,10872.0
33380,13,3,2.0,42660.0
33381,9,0,6.0,86300.0
33382,9,1,2.0,23436.0
33384,15,1,4.0,19730.0
33385,15,0,0.5,7512.0
33386,9,0,2.0,31092.0
33390,9,1,3.0,63986.0
33391,9,2,2.0,36660.0
33392,15,0,1.0,4512.0
33394,9,2,4.0,25596.0
33396,6,0,6.0,28374.0
33400,12,3,2.0,46923.0
33402,15,1,2.0,11280.0
33404,15,0,4.0,6768.0
33405,9,2,5.0,90864.0
33406,9,1,6.0,10296.0
33408,10,0,6.0,54000.0
33409,11,0,5.0,72732.0
33413,5,2,3.0,703848.0
33416,5,0,2.0,51192.0
33417,9,2,3.0,7200.0
33420,8,0,13.0,44790.0
33422,9,1,3.0,5340.0
33423,9,0,2.0,72264.0
33425,9,1,4.0,55000.0
33426,16,0,10.0,143229.0
33429,15,0,1.0,5868.0
33431,9,0,25.0,72000.0
33436,12,1,0.5,22395.0
33438,16,1,11.0,75384.0
33442,5,1,11.0,76783.0
33443,9,0,19.0,48000.0
33446,6,0,1.0,3564.0
33447,8,0,26.0,51192.0
33448,9,0,4.0,56856.0
33449,12,2,4.0,63986.0
33454,9,0,3.0,15952.0
33457,14,1,5.0,93078.0
33459,16,0,6.0,113075.0
33465,5,1,4.0,47990.0
33470,10,2,9.0,36072.0
33471,5,1,30.0,202623.0
33479,9,0,6.0,26184.0
33480,9,1,1.0,8484.0
33481,9,0,18.0,106644.0
33482,14,0,34.0,258549.0
33484,12,0,4.0,43724.0
33494,12,1,7.0,54388.0
33498,9,2,7.0,52464.0
33501,9,2,1.0,15997.0
33504,4,2,3.0,66652.0
33505,5,2,15.0,85.0
33506,15,2,11.0,72948.0
33509,9,0,5.0,50000.0
33510,13,1,11.0,192999.0
33511,8,2,6.0,42228.0
33512,9,0,1.0,2688.0
33513,12,0,5.0,58654.0
33514,11,0,0.5,24312.0
33518,9,2,8.0,72000.0
33519,7,2,5.0,43724.0
33520,6,0,0.5,10318.0
33522,9,1,7.0,102000.0
33523,5,0,15.0,117308.0
33527,4,2,5.0,43191.0
33529,9,0,5.0,67188.0
33530,4,2,6.0,69318.0
33532,4,0,3.0,31993.0
33533,12,1,3.0,18129.0
33536,4,2,5.0,51192.0
33539,5,0,8.0,63984.0
33540,7,1,11.0,47990.0
33542,5,2,2.0,47990.0
33547,12,1,8.0,170630.0
33548,9,0,18.0,47040.0
33550,5,0,2.0,62064.0
33551,9,0,3.0,45384.0
